,Country Name,Country Code,2015,2016,2017,2018,2019,2020
126,South Korea,KOR,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927
70,Spain,ESP,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.4853658536585
138,Sri Lanka,LKA,76.316,76.482,76.648,76.812,76.978
223,Sweden,SWE,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,82.9585365853659
37,Switzerland,CHE,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.7048780487805
234,Tajikistan,TJK,70.137,70.397,70.647,70.879,71.097
246,Tanzania,TZA,63.111,63.844,64.479,65.015,65.456
233,Thailand,THA,76.091,76.403,76.683,76.931,77.15
232,Togo,TGO,59.927,60.22,60.489,60.76,61.042
243,Tunisia,TUN,75.922,76.115,76.31,76.505,76.699
244,Turkey,TUR,76.532,76.86,77.161,77.437,77.691
235,Turkmenistan,TKM,67.704,67.835,67.956,68.073,68.191
247,Uganda,UGA,61.373,61.986,62.516,62.973,63.368
248,Ukraine,UKR,71.189512195122,71.4763414634146,71.7809756097561,71.5826829268293,71.8273170731707
8,United Arab Emirates,ARE,77.285,77.47,77.647,77.814,77.972
81,United Kingdom,GBR,80.9560975609756,81.1560975609756,81.2560975609756,81.2560975609756,81.2048780487805
251,United States,USA,78.690243902439,78.5390243902439,78.5390243902439,78.6390243902439,78.7878048780488
250,Uruguay,URY,77.369,77.498,77.632,77.77,77.911
252,Uzbekistan,UZB,70.928,71.171,71.388,71.573,71.725
254,Venezuela,VEN,72.584,72.405,72.246,72.128,72.064
257,Vietnam,VNM,75.11,75.172,75.241,75.317,75.4
264,Zambia,ZMB,61.737,62.464,63.043,63.51,63.886
265,Zimbabwe,ZWE,59.534,60.294,60.812,61.195,61.49
